pair_id,ref_index,range_index,kind,clone_type,operator,left_begin,left_end,right_begin,right_end
R00179,1,0,MUTATION,T3,t3_delete_statement,10,10,,
R00179,2,1,CLONE_INTERVAL,T3,t3_delete_statement,17,24,16,22
R00179,3,1,MUTATION,T3,t3_delete_statement,17,17,,
R00179,4,-1,UNTOUCHED,T1,none,5,7,5,7
R00179,5,-1,UNTOUCHED,T1,none,14,16,13,15
R00179,6,-1,UNTOUCHED,T1,none,25,33,23,31
R00180,0,0,CLONE_INTERVAL,T1,t1_add_block_comment,13,21,13,22
R00180,1,0,MUTATION,T1,t1_add_block_comment,,,21,21
R00180,2,1,CLONE_INTERVAL,T3,t3_delete_statement,55,60,56,60
R00180,3,1,MUTATION,T3,t3_delete_statement,55,55,,
R00180,4,-1,UNTOUCHED,T1,none,10,12,10,12
R00180,5,-1,UNTOUCHED,T1,none,22,30,23,31
R00180,6,-1,UNTOUCHED,T1,none,51,54,52,55
R00180,7,-1,UNTOUCHED,T1,none,61,63,61,63
R00181,0,0,CLONE_INTERVAL,T2,t2_change_int_literal,8,16,8,16
R00181,1,0,MUTATION,T2,t2_change_int_literal,8,8,8,8
R00181,2,1,CLONE_INTERVAL,T2,t2_change_int_literal,83,89,83,89
R00181,3,1,MUTATION,T2,t2_change_int_literal,83,83,83,83
R00181,4,-1,UNTOUCHED,T1,none,4,7,4,7
R00181,5,-1,UNTOUCHED,T1,none,17,19,17,19
R00181,6,-1,UNTOUCHED,T1,none,79,82,79,82
R00181,7,-1,UNTOUCHED,T1,none,90,104,90,104
R00182,0,0,CLONE_INTERVAL,T3,t3_wrap_statement,8,19,8,21
R00182,1,0,MUTATION,T3,t3_wrap_statement,,,8,8
R00182,2,1,CLONE_INTERVAL,T3,t3_insert_statement,26,32,28,35
R00182,3,1,MUTATION,T3,t3_insert_statement,,,29,29
R00182,4,-1,UNTOUCHED,T1,none,3,7,3,7
R00182,5,-1,UNTOUCHED,T1,none,20,25,22,27
R00182,6,-1,UNTOUCHED,T1,none,33,41,36,44
R00183,0,0,CLONE_INTERVAL,T3,t3_insert_statement,11,16,11,17
R00183,1,0,MUTATION,T3,t3_insert_statement,,,13,13
R00183,2,1,CLONE_INTERVAL,T2,t2_change_string_literal,20,29,21,30
R00183,3,1,MUTATION,T2,t2_change_string_literal,21,21,22,22
R00183,4,-1,UNTOUCHED,T1,none,4,10,4,10
R00183,5,-1,UNTOUCHED,T1,none,17,19,18,20
R00183,6,-1,UNTOUCHED,T1,none,30,37,31,38
R00184,0,0,CLONE_INTERVAL,T1,t1_add_block_comment,6,13,6,14
R00184,1,0,MUTATION,T1,t1_add_block_comment,,,13,13
R00184,2,1,CLONE_INTERVAL,T2,t2_rename_local_x2,17,24,18,25
R00184,3,1,MUTATION,T2,t2_rename_local_x2,17,17,18,18
R00184,4,1,MUTATION,T2,t2_rename_local_x2,22,23,23,24
R00184,5,-1,UNTOUCHED,T1,none,3,5,3,5
R00184,6,-1,UNTOUCHED,T1,none,14,16,15,17
R00184,7,-1,UNTOUCHED,T1,none,25,32,26,33
R00185,0,0,CLONE_INTERVAL,T2,t2_change_int_literal,55,60,55,60
R00185,1,0,MUTATION,T2,t2_change_int_literal,58,58,58,58
R00185,2,1,CLONE_INTERVAL,T1,t1_add_blank_line,140,145,140,146
R00185,3,1,MUTATION,T1,t1_add_blank_line,,,141,141
R00185,4,-1,UNTOUCHED,T1,none,52,54,52,54
R00185,5,-1,UNTOUCHED,T1,none,61,73,61,73
R00185,6,-1,UNTOUCHED,T1,none,137,139,137,139
R00185,7,-1,UNTOUCHED,T1,none,146,153,147,154
R00186,0,0,CLONE_INTERVAL,T2,t2_change_string_literal,10,18,10,18
R00186,1,0,MUTATION,T2,t2_change_string_literal,12,12,12,12
R00186,2,1,CLONE_INTERVAL,T2,t2_change_string_literal,31,38,31,38
R00186,3,1,MUTATION,T2,t2_change_string_literal,32,32,32,32
R00186,4,-1,UNTOUCHED,T1,none,3,9,3,9
R00186,5,-1,UNTOUCHED,T1,none,19,30,19,30
R00186,6,-1,UNTOUCHED,T1,none,39,43,39,43
R00187,0,0,CLONE_INTERVAL,T1,t1_add_blank_line,64,69,64,70
R00187,1,0,MUTATION,T1,t1_add_blank_line,,,68,68
R00187,2,1,CLONE_INTERVAL,T1,t1_reindent,201,208,202,209
R00187,3,1,MUTATION,T1,t1_reindent,201,208,202,209
R00187,4,-1,UNTOUCHED,T1,none,59,63,59,63
R00187,5,-1,UNTOUCHED,T1,none,70,79,71,80
R00187,6,-1,UNTOUCHED,T1,none,198,200,199,201
R00187,7,-1,UNTOUCHED,T1,none,209,212,210,213
R00188,0,0,CLONE_INTERVAL,T3,t3_delete_statement,48,54,48,53
R00188,1,0,MUTATION,T3,t3_delete_statement,48,48,,
R00188,2,1,CLONE_INTERVAL,T2,t2_change_int_literal,277,282,276,281
R00188,3,1,MUTATION,T2,t2_change_int_literal,277,277,276,276
R00188,4,-1,UNTOUCHED,T1,none,44,47,44,47
R00188,5,-1,UNTOUCHED,T1,none,55,58,54,57
R00188,6,-1,UNTOUCHED,T1,none,270,276,269,275
R00188,7,-1,UNTOUCHED,T1,none,283,286,282,285
R00189,0,0,CLONE_INTERVAL,T1,t1_add_blank_line,19,25,19,26
R00189,1,0,MUTATION,T1,t1_add_blank_line,,,23,23
R00189,2,1,CLONE_INTERVAL,T1,t1_add_eol_comment,30,40,31,41
R00189,3,1,MUTATION,T1,t1_add_eol_comment,33,33,34,34
R00189,4,-1,UNTOUCHED,T1,none,5,18,5,18
R00189,5,-1,UNTOUCHED,T1,none,26,29,27,30
R00189,6,-1,UNTOUCHED,T1,none,41,47,42,48
R00190,0,0,CLONE_INTERVAL,T2,t2_change_string_literal,6,11,6,11
R00190,1,0,MUTATION,T2,t2_change_string_literal,7,7,7,7
R00190,2,1,CLONE_INTERVAL,T1,t1_add_block_comment,16,23,16,24
R00190,3,1,MUTATION,T1,t1_add_block_comment,,,19,19
R00190,4,-1,UNTOUCHED,T1,none,3,5,3,5
R00190,5,-1,UNTOUCHED,T1,none,12,15,12,15
R00190,6,-1,UNTOUCHED,T1,none,24,26,25,27
R00191,0,0,CLONE_INTERVAL,T3,t3_insert_statement,10,21,10,21
R00191,1,0,MUTATION,T3,t3_insert_statement,,,22,22
R00191,2,1,CLONE_INTERVAL,T2,t2_rename_local_x2,30,35,31,36
R00191,3,1,MUTATION,T2,t2_rename_local_x2,30,31,31,32
R00191,4,1,MUTATION,T2,t2_rename_local_x2,33,34,34,35
R00191,5,-1,UNTOUCHED,T1,none,7,9,7,9
R00191,6,-1,UNTOUCHED,T1,none,22,25,23,26
R00191,7,-1,UNTOUCHED,T1,none,27,29,28,30
R00191,8,-1,UNTOUCHED,T1,none,36,38,37,39
R00192,0,0,CLONE_INTERVAL,T1,t1_reindent,52,57,52,57
R00192,1,0,MUTATION,T1,t1_reindent,52,57,52,57
R00192,2,1,CLONE_INTERVAL,T2,t2_change_int_literal,71,76,71,76
R00192,3,1,MUTATION,T2,t2_change_int_literal,71,71,71,71
R00192,4,-1,UNTOUCHED,T1,none,47,51,47,51
R00192,5,-1,UNTOUCHED,T1,none,58,64,58,64
R00192,6,-1,UNTOUCHED,T1,none,66,70,66,70
R00192,7,-1,UNTOUCHED,T1,none,77,83,77,83
R00193,0,0,CLONE_INTERVAL,T3,t3_wrap_statement,10,28,10,30
R00193,1,0,MUTATION,T3,t3_wrap_statement,,,12,12
R00193,2,1,CLONE_INTERVAL,T1,t1_add_block_comment,101,108,103,111
R00193,3,1,MUTATION,T1,t1_add_block_comment,,,110,110
R00193,4,-1,UNTOUCHED,T1,none,6,9,6,9
R00193,5,-1,UNTOUCHED,T1,none,29,35,31,37
R00193,6,-1,UNTOUCHED,T1,none,95,100,97,102
R00193,7,-1,UNTOUCHED,T1,none,109,120,112,123
R00194,0,0,CLONE_INTERVAL,T1,t1_add_block_comment,9,14,9,15
R00194,1,0,MUTATION,T1,t1_add_block_comment,,,14,14
R00194,2,1,CLONE_INTERVAL,T2,t2_change_string_literal,30,35,31,36
R00194,3,1,MUTATION,T2,t2_change_string_literal,30,30,31,31
R00194,4,-1,UNTOUCHED,T1,none,5,8,5,8
R00194,5,-1,UNTOUCHED,T1,none,15,29,16,30
R00194,6,-1,UNTOUCHED,T1,none,36,70,37,71
R00195,0,0,CLONE_INTERVAL,T1,t1_add_eol_comment,7,13,7,13
R00195,1,0,MUTATION,T1,t1_add_eol_comment,13,13,13,13
R00195,2,1,CLONE_INTERVAL,T1,t1_add_blank_line,17,40,17,41
R00195,3,1,MUTATION,T1,t1_add_blank_line,29,29,,
R00195,4,1,MUTATION,T1,t1_add_blank_line,,,30,30
R00195,5,1,MUTATION,T1,t1_add_blank_line,,,34,34
R00195,6,1,MUTATION,T1,t1_add_blank_line,38,38,,
R00195,7,1,MUTATION,T1,t1_add_blank_line,,,40,40
R00195,8,-1,UNTOUCHED,T1,none,3,6,3,6
R00195,9,-1,UNTOUCHED,T1,none,14,16,14,16
R00195,10,-1,UNTOUCHED,T1,none,41,43,42,44
R00196,0,0,CLONE_INTERVAL,T2,t2_change_int_literal,9,14,9,14
R00196,1,0,MUTATION,T2,t2_change_int_literal,9,9,9,9
R00196,2,1,CLONE_INTERVAL,T1,t1_add_block_comment,27,33,27,34
R00196,3,1,MUTATION,T1,t1_add_block_comment,,,29,29
R00196,4,-1,UNTOUCHED,T1,none,3,8,3,8
R00196,5,-1,UNTOUCHED,T1,none,15,18,15,18
R00196,6,-1,UNTOUCHED,T1,none,20,26,20,26
R00196,7,-1,UNTOUCHED,T1,none,34,37,35,38
R00197,0,0,CLONE_INTERVAL,T3,t3_insert_statement,6,11,6,11
R00197,1,0,MUTATION,T3,t3_insert_statement,,,12,12
R00197,2,1,CLONE_INTERVAL,T2,t2_rename_local_x1,17,25,18,26
R00197,3,1,MUTATION,T2,t2_rename_local_x1,21,22,22,23
R00197,4,-1,UNTOUCHED,T1,none,3,5,3,5
R00197,5,-1,UNTOUCHED,T1,none,12,16,13,17
R00197,6,-1,UNTOUCHED,T1,none,26,32,27,33
R00198,0,0,CLONE_INTERVAL,T2,t2_change_int_literal,27,32,27,32
R00198,1,0,MUTATION,T2,t2_change_int_literal,27,27,27,27
R00198,2,1,CLONE_INTERVAL,T3,t3_delete_statement,48,53,48,52
R00198,3,1,MUTATION,T3,t3_delete_statement,53,53,,
R00198,4,-1,UNTOUCHED,T1,none,24,26,24,26
R00198,5,-1,UNTOUCHED,T1,none,33,41,33,41
R00198,6,-1,UNTOUCHED,T1,none,45,47,45,47
R00198,7,-1,UNTOUCHED,T1,none,54,58,53,57
R00199,0,0,CLONE_INTERVAL,T2,t2_rename_local_x5,13,23,13,23
R00199,1,0,MUTATION,T2,t2_rename_local_x5,13,13,13,13
R00199,2,0,MUTATION,T2,t2_rename_local_x5,15,20,15,20
R00199,3,0,MUTATION,T2,t2_rename_local_x5,22,22,22,22
R00199,4,1,CLONE_INTERVAL,T3,t3_wrap_statement,110,115,110,117
R00199,5,1,MUTATION,T3,t3_wrap_statement,,,110,110
R00199,6,-1,UNTOUCHED,T1,none,9,12,9,12
R00199,7,-1,UNTOUCHED,T1,none,24,26,24,26
R00199,8,-1,UNTOUCHED,T1,none,107,109,107,109
R00199,9,-1,UNTOUCHED,T1,none,116,124,118,126
R00200,0,0,CLONE_INTERVAL,T1,t1_reindent,6,16,6,16
R00200,1,0,MUTATION,T1,t1_reindent,6,14,6,14
R00200,2,0,MUTATION,T1,t1_reindent,16,16,16,16
R00200,3,1,CLONE_INTERVAL,T1,t1_add_eol_comment,20,27,20,27
R00200,4,1,MUTATION,T1,t1_add_eol_comment,21,21,21,21
R00200,5,-1,UNTOUCHED,T1,none,3,5,3,5
R00200,6,-1,UNTOUCHED,T1,none,17,19,17,19
R00200,7,-1,UNTOUCHED,T1,none,28,34,28,34
R00201,0,0,CLONE_INTERVAL,T1,t1_add_eol_comment,10,18,10,18
R00201,1,0,MUTATION,T1,t1_add_eol_comment,18,18,18,18
R00201,2,1,CLONE_INTERVAL,T3,t3_wrap_statement,94,99,94,101
R00201,3,1,MUTATION,T3,t3_wrap_statement,,,95,95
R00201,4,-1,UNTOUCHED,T1,none,6,9,6,9
R00201,5,-1,UNTOUCHED,T1,none,19,21,19,21
R00201,6,-1,UNTOUCHED,T1,none,89,93,89,93
R00201,7,-1,UNTOUCHED,T1,none,100,106,102,108
R00202,0,0,CLONE_INTERVAL,T2,t2_change_string_literal,8,13,8,13
R00202,1,0,MUTATION,T2,t2_change_string_literal,8,8,8,8
R00202,2,1,CLONE_INTERVAL,T3,t3_delete_statement,17,22,17,21
R00202,3,1,MUTATION,T3,t3_delete_statement,17,17,,
R00202,4,-1,UNTOUCHED,T1,none,5,7,5,7
R00202,5,-1,UNTOUCHED,T1,none,14,16,14,16
R00202,6,-1,UNTOUCHED,T1,none,23,35,22,34
R00203,0,0,CLONE_INTERVAL,T3,t3_delete_statement,41,51,41,50
R00203,1,0,MUTATION,T3,t3_delete_statement,41,41,,
R00203,2,1,CLONE_INTERVAL,T2,t2_change_string_literal,100,105,99,104
R00203,3,1,MUTATION,T2,t2_change_string_literal,101,101,100,100
R00203,4,-1,UNTOUCHED,T1,none,36,40,36,40
R00203,5,-1,UNTOUCHED,T1,none,52,59,51,58
R00203,6,-1,UNTOUCHED,T1,none,86,99,85,98
R00203,7,-1,UNTOUCHED,T1,none,106,122,105,121
R00204,0,0,CLONE_INTERVAL,T2,t2_rename_local_x2,13,23,12,22
R00204,1,0,MUTATION,T2,t2_rename_local_x2,16,16,15,15
R00204,2,0,MUTATION,T2,t2_rename_local_x2,21,22,20,21
R00204,3,1,CLONE_INTERVAL,T3,t3_delete_statement,32,37,31,35
R00204,4,1,MUTATION,T3,t3_delete_statement,36,36,,
R00204,5,-1,UNTOUCHED,T1,none,4,12,3,11
R00204,6,-1,UNTOUCHED,T1,none,24,26,23,25
R00204,7,-1,UNTOUCHED,T1,none,28,31,27,30
R00204,8,-1,UNTOUCHED,T1,none,38,43,36,41
R00205,0,0,CLONE_INTERVAL,T1,t1_reindent,12,17,11,16
R00205,1,0,MUTATION,T1,t1_reindent,12,17,11,16
R00205,2,1,CLONE_INTERVAL,T3,t3_delete_statement,29,34,28,32
R00205,3,1,MUTATION,T3,t3_delete_statement,34,34,,
R00205,4,-1,UNTOUCHED,T1,none,7,11,6,10
R00205,5,-1,UNTOUCHED,T1,none,18,28,17,27
R00205,6,-1,UNTOUCHED,T1,none,35,38,33,36
R00206,0,0,CLONE_INTERVAL,T1,t1_add_eol_comment,7,14,7,14
R00206,1,0,MUTATION,T1,t1_add_eol_comment,13,13,13,13
R00206,2,1,CLONE_INTERVAL,T1,t1_add_block_comment,23,30,23,31
R00206,3,1,MUTATION,T1,t1_add_block_comment,,,26,26
R00206,4,-1,UNTOUCHED,T1,none,3,6,3,6
R00206,5,-1,UNTOUCHED,T1,none,15,22,15,22
R00206,6,-1,UNTOUCHED,T1,none,31,41,32,42
R00207,0,0,CLONE_INTERVAL,T2,t2_rename_local_x1,55,62,55,62
R00207,1,0,MUTATION,T2,t2_rename_local_x1,55,59,55,59
R00207,2,0,MUTATION,T2,t2_rename_local_x1,61,61,61,61
R00207,3,1,CLONE_INTERVAL,T2,t2_change_string_literal,172,187,172,187
R00207,4,1,MUTATION,T2,t2_change_string_literal,180,180,180,180
R00207,5,-1,UNTOUCHED,T1,none,51,54,51,54
R00207,6,-1,UNTOUCHED,T1,none,63,65,63,65
R00207,7,-1,UNTOUCHED,T1,none,67,67,66,66
R00207,8,-1,UNTOUCHED,T1,none,68,69,68,69
R00207,9,-1,UNTOUCHED,T1,none,165,171,165,171
R00207,10,-1,UNTOUCHED,T1,none,188,191,188,191
R00208,0,0,CLONE_INTERVAL,T3,t3_wrap_statement,39,51,39,53
R00208,1,0,MUTATION,T3,t3_wrap_statement,,,41,41
R00208,2,1,CLONE_INTERVAL,T1,t1_add_block_comment,102,109,104,112
R00208,3,1,MUTATION,T1,t1_add_block_comment,,,111,111
R00208,4,-1,UNTOUCHED,T1,none,36,38,36,38
R00208,5,-1,UNTOUCHED,T1,none,52,54,54,56
R00208,6,-1,UNTOUCHED,T1,none,81,101,83,103
R00208,7,-1,UNTOUCHED,T1,none,110,117,113,120
R00209,0,0,CLONE_INTERVAL,T3,t3_insert_statement,21,31,21,31
R00209,1,0,MUTATION,T3,t3_insert_statement,,,32,32
R00209,2,1,CLONE_INTERVAL,T1,t1_add_blank_line,36,41,37,43
R00209,3,1,MUTATION,T1,t1_add_blank_line,,,42,42
R00209,4,-1,UNTOUCHED,T1,none,17,20,17,20
R00209,5,-1,UNTOUCHED,T1,none,32,35,33,36
R00209,6,-1,UNTOUCHED,T1,none,42,53,44,55
R00210,0,0,CLONE_INTERVAL,T3,t3_delete_statement,6,11,6,10
R00210,1,0,MUTATION,T3,t3_delete_statement,10,10,,
R00210,2,1,CLONE_INTERVAL,T2,t2_rename_local_x1,25,35,24,34
R00210,3,1,MUTATION,T2,t2_rename_local_x1,32,33,31,32
R00210,4,-1,UNTOUCHED,T1,none,3,5,3,5
R00210,5,-1,UNTOUCHED,T1,none,12,20,11,19
R00210,6,-1,UNTOUCHED,T1,none,22,24,21,23
R00210,7,-1,UNTOUCHED,T1,none,36,42,35,41
R00211,0,0,CLONE_INTERVAL,T2,t2_change_string_literal,14,19,14,19
R00211,1,0,MUTATION,T2,t2_change_string_literal,17,17,17,17
R00211,2,1,CLONE_INTERVAL,T3,t3_insert_statement,23,28,23,28
R00211,3,1,MUTATION,T3,t3_insert_statement,,,29,29
R00211,4,-1,UNTOUCHED,T1,none,11,13,11,13
R00211,5,-1,UNTOUCHED,T1,none,20,22,20,22
R00211,6,-1,UNTOUCHED,T1,none,29,41,30,42
R00212,0,0,CLONE_INTERVAL,T3,t3_delete_statement,10,21,10,11
R00212,1,0,MUTATION,T3,t3_delete_statement,12,21,,
R00212,2,1,CLONE_INTERVAL,T3,t3_insert_statement,40,49,30,39
R00212,3,1,MUTATION,T3,t3_insert_statement,,,40,40
R00212,4,-1,UNTOUCHED,T1,none,3,9,3,9
R00212,5,-1,UNTOUCHED,T1,none,22,39,12,29
R00212,6,-1,UNTOUCHED,T1,none,50,53,41,44
R00213,0,0,CLONE_INTERVAL,T2,t2_rename_local_x2,7,13,7,13
R00213,1,0,MUTATION,T2,t2_rename_local_x2,10,11,10,11
R00213,2,0,MUTATION,T2,t2_rename_local_x2,13,13,13,13
R00213,3,1,CLONE_INTERVAL,T1,t1_add_eol_comment,17,26,17,26
R00213,4,1,MUTATION,T1,t1_add_eol_comment,22,22,22,22
R00213,5,-1,UNTOUCHED,T1,none,3,6,3,6
R00213,6,-1,UNTOUCHED,T1,none,14,16,14,16
R00213,7,-1,UNTOUCHED,T1,none,27,29,27,29
R00214,0,0,CLONE_INTERVAL,T3,t3_delete_statement,102,108,102,107
R00214,1,0,MUTATION,T3,t3_delete_statement,104,104,,
R00214,2,1,CLONE_INTERVAL,T2,t2_rename_local_x2,116,145,115,144
R00214,3,1,MUTATION,T2,t2_rename_local_x2,121,121,120,120
R00214,4,1,MUTATION,T2,t2_rename_local_x2,123,124,122,123
R00214,5,-1,UNTOUCHED,T1,none,80,101,80,101
R00214,6,-1,UNTOUCHED,T1,none,109,115,108,114
R00214,7,-1,UNTOUCHED,T1,none,146,149,145,148
R00215,0,0,CLONE_INTERVAL,T1,t1_add_eol_comment,8,15,8,15
R00215,1,0,MUTATION,T1,t1_add_eol_comment,15,15,15,15
R00215,2,1,CLONE_INTERVAL,T1,t1_reindent,19,24,19,24
R00215,3,1,MUTATION,T1,t1_reindent,19,24,19,24
R00215,4,-1,UNTOUCHED,T1,none,3,7,3,7
R00215,5,-1,UNTOUCHED,T1,none,16,18,16,18
R00215,6,-1,UNTOUCHED,T1,none,25,32,25,32
R00216,0,0,CLONE_INTERVAL,T1,t1_reindent,114,119,114,119
R00216,1,0,MUTATION,T1,t1_reindent,114,119,114,119
R00216,2,1,CLONE_INTERVAL,T1,t1_add_block_comment,131,137,131,138
R00216,3,1,MUTATION,T1,t1_add_block_comment,,,133,133
R00216,4,-1,UNTOUCHED,T1,none,109,113,109,113
R00216,5,-1,UNTOUCHED,T1,none,120,125,120,125
R00216,6,-1,UNTOUCHED,T1,none,127,130,127,130
R00216,7,-1,UNTOUCHED,T1,none,138,143,139,144
R00217,0,0,CLONE_INTERVAL,T3,t3_insert_statement,34,43,34,44
R00217,1,0,MUTATION,T3,t3_insert_statement,,,38,38
R00217,2,1,CLONE_INTERVAL,T1,t1_reindent,125,134,126,135
R00217,3,1,MUTATION,T1,t1_reindent,125,134,126,135
R00217,4,-1,UNTOUCHED,T1,none,30,33,30,33
R00217,5,-1,UNTOUCHED,T1,none,44,64,45,65
R00217,6,-1,UNTOUCHED,T1,none,106,124,107,125
R00217,7,-1,UNTOUCHED,T1,none,135,142,136,143
R00218,0,0,CLONE_INTERVAL,T1,t1_add_eol_comment,6,11,6,11
R00218,1,0,MUTATION,T1,t1_add_eol_comment,8,8,8,8
R00218,2,1,CLONE_INTERVAL,T3,t3_insert_statement,19,24,19,25
R00218,3,1,MUTATION,T3,t3_insert_statement,,,21,21
R00218,4,-1,UNTOUCHED,T1,none,3,5,3,5
R00218,5,-1,UNTOUCHED,T1,none,12,18,12,18
R00218,6,-1,UNTOUCHED,T1,none,25,29,26,30
R00219,0,0,CLONE_INTERVAL,T1,t1_add_blank_line,8,13,8,14
R00219,1,0,MUTATION,T1,t1_add_blank_line,,,10,10
R00219,2,1,CLONE_INTERVAL,T3,t3_insert_statement,19,28,20,30
R00219,3,1,MUTATION,T3,t3_insert_statement,,,23,23
R00219,4,-1,UNTOUCHED,T1,none,3,7,3,7
R00219,5,-1,UNTOUCHED,T1,none,14,18,15,19
R00219,6,-1,UNTOUCHED,T1,none,29,34,31,36
R00220,0,0,CLONE_INTERVAL,T3,t3_wrap_statement,52,59,52,61
R00220,1,0,MUTATION,T3,t3_wrap_statement,,,56,56
R00220,2,1,CLONE_INTERVAL,T1,t1_add_block_comment,321,327,323,330
R00220,3,1,MUTATION,T1,t1_add_block_comment,,,326,326
R00220,4,-1,UNTOUCHED,T1,none,49,51,49,51
R00220,5,-1,UNTOUCHED,T1,none,60,76,62,78
R00220,6,-1,UNTOUCHED,T1,none,317,320,319,322
R00220,7,-1,UNTOUCHED,T1,none,328,342,331,345
R00221,0,0,CLONE_INTERVAL,T3,t3_wrap_statement,10,15,10,17
R00221,1,0,MUTATION,T3,t3_wrap_statement,,,10,10
R00221,2,1,CLONE_INTERVAL,T2,t2_change_string_literal,38,47,40,49
R00221,3,1,MUTATION,T2,t2_change_string_literal,40,40,42,42
R00221,4,-1,UNTOUCHED,T1,none,3,9,3,9
R00221,5,-1,UNTOUCHED,T1,none,16,37,18,39
R00221,6,-1,UNTOUCHED,T1,none,48,53,50,55
R00222,0,0,CLONE_INTERVAL,T2,t2_change_int_literal,46,53,46,53
R00222,1,0,MUTATION,T2,t2_change_int_literal,51,51,51,51
R00222,2,1,CLONE_INTERVAL,T1,t1_add_eol_comment,81,86,81,86
R00222,3,1,MUTATION,T1,t1_add_eol_comment,81,81,81,81
R00222,4,-1,UNTOUCHED,T1,none,40,45,40,45
R00222,5,-1,UNTOUCHED,T1,none,54,56,54,56
R00222,6,-1,UNTOUCHED,T1,none,76,80,76,80
R00222,7,-1,UNTOUCHED,T1,none,87,94,87,94
R00223,0,0,CLONE_INTERVAL,T1,t1_reindent,9,14,9,14
R00223,1,0,MUTATION,T1,t1_reindent,9,12,9,12
R00223,2,0,MUTATION,T1,t1_reindent,14,14,14,14
R00223,3,1,CLONE_INTERVAL,T3,t3_wrap_statement,21,27,21,29
R00223,4,1,MUTATION,T3,t3_wrap_statement,,,21,21
R00223,5,-1,UNTOUCHED,T1,none,5,8,5,8
R00223,6,-1,UNTOUCHED,T1,none,15,20,15,20
R00223,7,-1,UNTOUCHED,T1,none,28,31,30,33
R00224,0,0,CLONE_INTERVAL,T3,t3_delete_statement,69,74,69,73
R00224,1,0,MUTATION,T3,t3_delete_statement,74,74,,
R00224,2,1,CLONE_INTERVAL,T3,t3_insert_statement,98,103,97,103
R00224,3,1,MUTATION,T3,t3_insert_statement,,,98,98
R00224,4,-1,UNTOUCHED,T1,none,66,68,66,68
R00224,5,-1,UNTOUCHED,T1,none,75,78,74,77
R00224,6,-1,UNTOUCHED,T1,none,95,97,94,96
R00224,7,-1,UNTOUCHED,T1,none,104,112,104,112
R00225,0,0,CLONE_INTERVAL,T1,t1_add_blank_line,12,18,12,19
R00225,1,0,MUTATION,T1,t1_add_blank_line,,,17,17
R00225,2,1,CLONE_INTERVAL,T3,t3_delete_statement,23,28,24,28
R00225,3,1,MUTATION,T3,t3_delete_statement,23,23,,
R00225,4,-1,UNTOUCHED,T1,none,6,11,6,11
R00225,5,-1,UNTOUCHED,T1,none,19,22,20,23
R00225,6,-1,UNTOUCHED,T1,none,29,37,29,37
R00226,0,0,CLONE_INTERVAL,T1,t1_add_blank_line,9,14,8,14
R00226,1,0,MUTATION,T1,t1_add_blank_line,,,9,9
R00226,2,1,CLONE_INTERVAL,T3,t3_delete_statement,19,26,19,24
R00226,3,1,MUTATION,T3,t3_delete_statement,22,23,,
R00226,4,-1,UNTOUCHED,T1,none,6,8,5,7
R00226,5,-1,UNTOUCHED,T1,none,15,18,15,18
R00226,6,-1,UNTOUCHED,T1,none,27,39,25,37
R00227,0,0,CLONE_INTERVAL,T2,t2_rename_local_x1,8,13,8,13
R00227,1,0,MUTATION,T2,t2_rename_local_x1,9,9,9,9
R00227,2,0,MUTATION,T2,t2_rename_local_x1,11,11,11,11
R00227,3,1,CLONE_INTERVAL,T1,t1_reindent,24,29,24,29
R00227,4,1,MUTATION,T1,t1_reindent,24,29,24,29
R00227,5,-1,UNTOUCHED,T1,none,5,7,5,7
R00227,6,-1,UNTOUCHED,T1,none,14,23,14,23
R00227,7,-1,UNTOUCHED,T1,none,30,32,30,32
R00228,0,0,CLONE_INTERVAL,T2,t2_change_int_literal,7,12,7,12
R00228,1,0,MUTATION,T2,t2_change_int_literal,7,7,7,7
R00228,2,1,CLONE_INTERVAL,T2,t2_rename_local_x1,20,25,20,25
R00228,3,1,MUTATION,T2,t2_rename_local_x1,21,23,21,23
R00228,4,-1,UNTOUCHED,T1,none,3,6,3,6
R00228,5,-1,UNTOUCHED,T1,none,13,19,13,19
R00228,6,-1,UNTOUCHED,T1,none,26,28,26,28
R00229,0,0,CLONE_INTERVAL,T2,t2_change_int_literal,26,40,26,40
R00229,1,0,MUTATION,T2,t2_change_int_literal,26,26,26,26
R00229,2,1,CLONE_INTERVAL,T3,t3_delete_statement,47,53,47,52
R00229,3,1,MUTATION,T3,t3_delete_statement,47,47,,
R00229,4,-1,UNTOUCHED,T1,none,3,25,3,25
R00229,5,-1,UNTOUCHED,T1,none,41,46,41,46
R00229,6,-1,UNTOUCHED,T1,none,54,68,53,67
R00230,0,0,CLONE_INTERVAL,T3,t3_wrap_statement,8,13,8,15
R00230,1,0,MUTATION,T3,t3_wrap_statement,,,10,10
R00230,2,1,CLONE_INTERVAL,T2,t2_rename_local_x1,36,41,38,43
R00230,3,1,MUTATION,T2,t2_rename_local_x1,36,37,38,39
R00230,4,-1,UNTOUCHED,T1,none,3,7,3,7
R00230,5,-1,UNTOUCHED,T1,none,14,35,16,37
R00230,6,-1,UNTOUCHED,T1,none,42,46,44,48
R00231,0,0,CLONE_INTERVAL,T3,t3_delete_statement,15,20,15,19
R00231,1,0,MUTATION,T3,t3_delete_statement,15,15,,
R00231,2,1,CLONE_INTERVAL,T2,t2_change_int_literal,29,36,28,35
R00231,3,1,MUTATION,T2,t2_change_int_literal,29,29,28,28
