pair_id,expected,band,status,detected,type_hit,found_types,best_coverage,wall_ms
T1_012085,T1,,ok,True,True,T1,1.00,324
T1_012086,T1,,ok,True,True,T1,1.00,365
T1_012087,T1,,ok,True,True,T1,1.00,368
T1_012088,T1,,ok,True,True,T1,1.00,376
T1_012089,T1,,ok,True,True,T1,1.00,459
T1_012090,T1,,ok,True,True,T1,1.00,332
T1_012091,T1,,ok,True,True,T1,1.00,400
T1_012092,T1,,ok,True,True,T1,1.00,383
T1_012093,T1,,ok,True,True,T1,1.00,335
T1_012094,T1,,ok,True,True,T1,1.00,352
T1_012095,T1,,ok,True,True,T1,1.00,356
T1_012096,T1,,ok,True,True,T1,1.00,382
T1_012097,T1,,ok,True,True,T1,1.00,381
T1_012098,T1,,ok,True,True,T1,1.00,375
T1_012099,T1,,ok,True,True,T1,1.00,374
T1_012100,T1,,ok,True,True,T1,1.00,290
T1_012101,T1,,ok,True,True,T1,1.00,422
T1_012102,T1,,ok,True,True,T1,1.00,406
T1_012103,T1,,ok,True,True,T1,1.00,389
T1_012104,T1,,ok,True,True,T1,1.00,475
T1_012105,T1,,ok,True,True,T1,1.00,425
T1_012106,T1,,ok,True,True,T1,0.82,39048
T1_012107,T1,,ok,True,True,T1,1.00,334
T1_012108,T1,,ok,True,True,T1,1.00,354
T1_012109,T1,,ok,True,True,T1,1.00,422
T1_012110,T1,,ok,True,True,T1,1.00,411
T1_012111,T1,,ok,True,True,T1,1.00,360
T1_012112,T1,,ok,True,True,T1,1.00,443
T1_012113,T1,,ok,True,True,T1,1.00,377
T1_012114,T1,,ok,True,True,T1,1.00,421
T1_012115,T1,,ok,True,True,T1,1.00,435
T1_012116,T1,,ok,True,True,T1,1.00,347
T1_012117,T1,,ok,True,True,T1,1.00,381
T1_012118,T1,,ok,True,True,T1,1.00,425
T1_012119,T1,,ok,True,True,T1,1.00,379
T1_012120,T1,,ok,True,True,T1,1.00,396
T1_012121,T1,,ok,True,True,T1,1.00,459
T1_012122,T1,,ok,True,True,T1,1.00,413
T1_012123,T1,,ok,True,True,T1,1.00,306
T1_012124,T1,,ok,True,True,T1,1.00,320
T1_012125,T1,,ok,True,True,T1,1.00,447
T1_012126,T1,,ok,True,True,T1,1.00,356
T1_012127,T1,,ok,True,True,T1,1.00,385
T1_012128,T1,,ok,True,True,T1,1.00,426
T1_012129,T1,,ok,True,True,T1,1.00,413
T1_012130,T1,,ok,True,True,T1,1.00,363
T1_012131,T1,,ok,True,True,T1,1.00,373
T1_012132,T1,,ok,True,True,T1,1.00,407
T1_012133,T1,,ok,True,True,T1,1.00,416
T1_012134,T1,,ok,True,True,T1,1.00,431
T1_012135,T1,,ok,True,True,T1,1.00,405
T1_012136,T1,,ok,True,True,T1,1.00,460
T1_012137,T1,,ok,True,True,T1,1.00,444
T1_012138,T1,,ok,True,True,T1,1.00,470
T1_012139,T1,,ok,True,True,T1,1.00,410
T1_012140,T1,,ok,True,True,T1,1.00,169
T1_012141,T1,,ok,True,True,T1,0.83,35510
T1_012142,T1,,ok,True,True,T1,0.83,34704
T1_012143,T1,,ok,True,True,T1,0.83,35138
T1_012144,T1,,ok,True,True,T1,0.83,37841
T1_012145,T1,,ok,True,True,T1,0.83,38554
T1_012146,T1,,ok,True,True,T1,0.83,38133
T1_012147,T1,,ok,True,True,T1,0.83,37171
T1_012148,T1,,ok,True,True,T1,0.83,36829
T1_012149,T1,,ok,True,True,T1,0.92,36330
T1_012150,T1,,ok,True,True,T1,1.00,260
T1_012151,T1,,ok,True,True,T1,0.83,36469
T1_012152,T1,,ok,True,True,T1,0.83,38226
T1_012153,T1,,ok,True,True,T1,0.83,38201
T1_012154,T1,,ok,True,True,T1,0.83,35525
T1_012155,T1,,ok,True,True,T1,0.83,36627
T1_012156,T1,,ok,True,True,T1,0.83,36377
T1_012157,T1,,ok,True,True,T1,0.83,34652
T1_012158,T1,,ok,True,True,T1,0.83,36545
T1_012159,T1,,ok,True,True,T1,1.00,3562
T1_012160,T1,,ok,True,True,T1,1.00,3919
T1_012161,T1,,ok,True,True,T1,1.00,1364
T1_012162,T1,,ok,True,True,T1,1.00,1273
T1_012163,T1,,ok,True,True,T1,1.00,1310
T1_012164,T1,,ok,True,True,T1,1.00,1359
T1_012165,T1,,ok,True,True,T1,1.00,1372
T1_012166,T1,,ok,True,True,T1,1.00,1482
T1_012167,T1,,ok,True,True,T1,1.00,1254
T1_012168,T1,,ok,True,True,T1,1.00,1346
T1_012169,T1,,ok,True,True,T1,1.00,337
T1_012170,T1,,ok,True,True,T1,1.00,419
T1_012171,T1,,ok,True,True,T1,1.00,419
T1_012172,T1,,ok,True,True,T1,1.00,464
T1_012173,T1,,ok,True,True,T1,1.00,385
T1_012174,T1,,ok,True,True,T1,1.00,416
T1_012175,T1,,ok,True,True,T1,1.00,443
T1_012176,T1,,ok,True,True,T1,1.00,427
T1_012177,T1,,ok,True,True,T1,1.00,447
T1_012178,T1,,ok,True,True,T1,1.00,365
T1_012179,T1,,ok,True,True,T1,1.00,423
T1_012180,T1,,ok,True,True,T1,1.00,457
T1_012181,T1,,ok,True,True,T1,1.00,448
T1_012182,T1,,ok,True,True,T1,1.00,475
T1_012183,T1,,ok,True,True,T1,1.00,357
T1_012184,T1,,ok,True,True,T1,1.00,410
T1_012185,T1,,ok,True,True,T1,1.00,401
T1_012186,T1,,ok,True,True,T1,1.00,377
T1_012187,T1,,ok,True,True,T1,1.00,1190
T1_012188,T1,,ok,True,True,T1,1.00,8095
T1_012189,T1,,ok,True,True,T1,1.00,8424
T1_012190,T1,,ok,True,True,T1,1.00,8041
T1_012191,T1,,ok,True,True,T1,1.00,8238
T1_012192,T1,,ok,True,True,T1,1.00,7740
T1_012193,T1,,ok,True,True,T1,1.00,7591
T1_012194,T1,,ok,True,True,T1,1.00,7644
T1_012195,T1,,ok,True,True,T1,1.00,8549
T1_012196,T1,,ok,True,True,T1,1.00,8164
T1_012197,T1,,ok,True,True,T1,1.00,8736
T1_012198,T1,,ok,True,True,T1,1.00,7700
T1_012199,T1,,ok,True,True,T1,1.00,8547
T1_012200,T1,,ok,True,True,T1,1.00,7685
T1_012201,T1,,ok,True,True,T1,1.00,7110
T1_012202,T1,,ok,True,True,T1,1.00,7805
T1_012203,T1,,ok,True,True,T1,1.00,8293
T1_012204,T1,,ok,True,True,T1,1.00,9061
T1_012205,T1,,ok,True,True,T1,1.00,7869
T1_012206,T1,,ok,True,True,T1,1.00,7986
T1_012207,T1,,ok,True,True,T1,1.00,8092
T1_012208,T1,,ok,True,True,T1,1.00,7774
T1_012209,T1,,ok,True,True,T1,1.00,7482
T1_012210,T1,,ok,True,True,T1,1.00,7973
T1_012211,T1,,ok,True,True,T1,1.00,7717
T1_012212,T1,,ok,True,True,T1,1.00,8403
T1_012213,T1,,ok,True,True,T1,1.00,8558
T1_012214,T1,,ok,True,True,T1,1.00,8202
T1_012215,T1,,ok,True,True,T1,1.00,8724
T1_012216,T1,,ok,True,True,T1,1.00,7958
T1_012217,T1,,ok,True,True,T1,1.00,130
T1_012218,T1,,ok,True,True,T1,0.86,36636
T1_012219,T1,,ok,True,True,T1,1.00,8280
T1_012220,T1,,ok,True,True,T1,1.00,8293
T1_012221,T1,,ok,True,True,T1,1.00,8280
T1_012222,T1,,ok,True,True,T1,1.00,7862
T1_012223,T1,,ok,True,True,T1,1.00,8260
T1_012224,T1,,ok,True,True,T1,1.00,8289
T1_012225,T1,,ok,True,True,T1,1.00,7650
T1_012226,T1,,ok,True,True,T1,1.00,8079
T1_012227,T1,,ok,True,True,T1,1.00,7880
T1_012228,T1,,ok,True,True,T1,1.00,8273
T1_012229,T1,,ok,True,True,T1,1.00,8272
T1_012230,T1,,ok,True,True,T1,1.00,8057
T1_012231,T1,,ok,True,True,T1,1.00,8451
T1_012232,T1,,ok,True,True,T1,1.00,8457
T1_012233,T1,,ok,True,True,T1,1.00,7884
T1_012234,T1,,ok,True,True,T1,1.00,8527
T1_012235,T1,,ok,True,True,T1,1.00,8321
T1_012236,T1,,ok,True,True,T1,1.00,8347
T1_012237,T1,,ok,True,True,T1,1.00,7820
T1_012238,T1,,ok,True,True,T1,1.00,7600
T1_012239,T1,,ok,True,True,T1,1.00,8537
T1_012240,T1,,ok,True,True,T1,1.00,8318
T1_012241,T1,,ok,True,True,T1,1.00,8366
T1_012242,T1,,ok,True,True,T1,1.00,8733
T1_012243,T1,,ok,True,True,T1,1.00,8046
T1_012244,T1,,ok,True,True,T1,1.00,7744
T1_012245,T1,,ok,True,True,T1,1.00,8204
T1_012246,T1,,ok,True,True,T1,1.00,7840
T1_012247,T1,,ok,True,True,T1,0.83,39184
T1_012248,T1,,ok,True,True,T1,0.83,40085
T1_012249,T1,,ok,True,True,T1,0.83,37568
T1_012250,T1,,ok,True,True,T1,0.83,36634
T1_012251,T1,,ok,True,True,T1,0.83,37416
T1_012252,T1,,ok,True,True,T1,0.83,33440
T1_012253,T1,,ok,True,True,T1,1.00,516
T1_012254,T1,,ok,True,True,T1,1.00,428
T1_012255,T1,,ok,True,True,T1,1.00,512
T1_012256,T1,,ok,True,True,T1,1.00,575
T1_012257,T1,,ok,True,True,T1,1.00,469
T1_012258,T1,,ok,True,True,T1,1.00,491
T1_012259,T1,,ok,True,True,T1,1.00,487
T1_012260,T1,,ok,True,True,T1,1.00,451
T1_012261,T1,,ok,True,True,T1,1.00,495
T1_012262,T1,,ok,True,True,T1,1.00,390
T1_012263,T1,,ok,True,True,T1,1.00,359
T1_012264,T1,,ok,True,True,T1,1.00,577
T1_012265,T1,,ok,True,True,T1,1.00,431
T1_012266,T1,,ok,True,True,T1,1.00,403
T1_012267,T1,,ok,True,True,T1,1.00,381
T1_012268,T1,,ok,True,True,T1,1.00,366
T1_012269,T1,,ok,True,True,T1,1.00,521
T1_012270,T1,,ok,True,True,T1,1.00,386
T1_012271,T1,,ok,True,True,T1,1.00,460
T1_012272,T1,,ok,True,True,T1,1.00,423
T1_012273,T1,,ok,True,True,T1,1.00,422
T1_012274,T1,,ok,True,True,T1,1.00,447
T1_012275,T1,,ok,True,True,T1,1.00,458
T1_012276,T1,,ok,True,True,T1,1.00,432
T1_012277,T1,,ok,True,True,T1,1.00,442
T1_012278,T1,,ok,True,True,T1,1.00,358
T1_012279,T1,,ok,True,True,T1,1.00,495
T1_012280,T1,,ok,True,True,T1,1.00,460
T1_012281,T1,,ok,True,True,T1,1.00,430
T1_012282,T1,,ok,True,True,T1,1.00,434
T1_012283,T1,,ok,True,True,T1,1.00,37965
T1_012284,T1,,ok,True,True,T1,1.00,354
T1_012285,T1,,ok,True,True,T1,1.00,419
T1_012286,T1,,ok,True,True,T1,1.00,402
T1_012287,T1,,ok,True,True,T1,1.00,437
T1_012288,T1,,ok,True,True,T1,1.00,513
T1_012289,T1,,ok,True,True,T1,1.00,442
T1_012290,T1,,ok,True,True,T1,1.00,398
T1_012291,T1,,ok,True,True,T1,1.00,559
T1_012292,T1,,ok,True,True,T1,1.00,377
T1_012293,T1,,ok,True,True,T1,1.00,381
T1_012294,T1,,ok,True,True,T1,1.00,340
T1_012295,T1,,ok,True,True,T1,1.00,464
T1_012296,T1,,ok,True,True,T1,0.87,38357
T1_012297,T1,,ok,True,True,T1,0.87,39854
T1_012298,T1,,ok,True,True,T1,0.87,36724
T1_012299,T1,,ok,True,True,T1,0.87,38918
T1_012300,T1,,ok,True,True,T1,1.00,371
T1_012301,T1,,ok,True,True,T1,1.00,439
T1_012302,T1,,ok,True,True,T1,1.00,493
T1_012303,T1,,ok,True,True,T1,1.00,409
T1_012304,T1,,ok,True,True,T1,1.00,373
T1_012305,T1,,ok,True,True,T1,1.00,518
T1_012306,T1,,ok,True,True,T1,1.00,534
T1_012307,T1,,ok,True,True,T1,1.00,433
T1_012308,T1,,ok,True,True,T1,1.00,382
T1_012309,T1,,ok,True,True,T1,1.00,399
T1_012310,T1,,ok,True,True,T1,1.00,332
T1_012311,T1,,ok,True,True,T1,1.00,427
T1_012312,T1,,ok,True,True,T1,1.00,473
T1_012313,T1,,ok,True,True,T1,1.00,385
T1_012314,T1,,ok,True,True,T1,1.00,344
T1_012315,T1,,ok,True,True,T1,1.00,468
T1_012316,T1,,ok,True,True,T1,1.00,7864
T1_012317,T1,,ok,True,True,T1,1.00,8303
T1_012318,T1,,ok,True,True,T1,1.00,7954
T1_012319,T1,,ok,True,True,T1,1.00,8448
T1_012320,T1,,ok,True,True,T1,1.00,8255
T1_012321,T1,,ok,True,True,T1,1.00,8496
T1_012322,T1,,ok,True,True,T1,1.00,8332
T1_012323,T1,,ok,True,True,T1,1.00,8533
T1_012324,T1,,ok,True,True,T1,1.00,7604
T1_012325,T1,,ok,True,True,T1,1.00,8581
T1_012326,T1,,ok,True,True,T1,1.00,7794
T1_012327,T1,,ok,True,True,T1,1.00,8402
T1_012328,T1,,ok,True,True,T1,1.00,8175
T1_012329,T1,,ok,True,True,T1,1.00,8276
T1_012330,T1,,ok,True,True,T1,1.00,8309
T1_012331,T1,,ok,True,True,T1,1.00,8888
T1_012332,T1,,ok,True,True,T1,1.00,7954
T1_012333,T1,,ok,True,True,T1,1.00,8322
T1_012334,T1,,ok,True,True,T1,1.00,7643
T1_012335,T1,,ok,True,True,T1,1.00,8317
T1_012336,T1,,ok,True,True,T1,1.00,8288
T1_012337,T1,,ok,True,True,T1,1.00,8209
T1_012338,T1,,ok,True,True,T1,1.00,8590
T1_012339,T1,,ok,True,True,T1,1.00,8990
T1_012340,T1,,ok,True,True,T1,1.00,7730
T1_012341,T1,,ok,True,True,T1,1.00,8655
T1_012342,T1,,ok,True,True,T1,1.00,7917
T1_012343,T1,,ok,True,True,T1,1.00,8230
T1_012344,T1,,ok,True,True,T1,1.00,8298
T1_012345,T1,,ok,True,True,T1,1.00,7930
T1_012346,T1,,ok,True,True,T1,1.00,8482
T1_012347,T1,,ok,True,True,T1,1.00,8982
T1_012348,T1,,ok,True,True,T1,1.00,7949
T1_012349,T1,,ok,True,True,T1,1.00,8013
T1_012350,T1,,ok,True,True,T1,1.00,8296
T1_012351,T1,,ok,True,True,T1,1.00,7294
T1_012352,T1,,ok,True,True,T1,1.00,8588
T1_012353,T1,,ok,True,True,T1,1.00,8162
T1_012354,T1,,ok,True,True,T1,1.00,8541
T1_012355,T1,,ok,True,True,T1,1.00,8500
T1_012356,T1,,ok,True,True,T1,1.00,7896
T1_012357,T1,,ok,True,True,T1,1.00,8001
T1_012358,T1,,ok,True,True,T1,1.00,7589
T1_012359,T1,,ok,True,True,T1,1.00,7467
T1_012360,T1,,ok,True,True,T1,1.00,8328
T1_012361,T1,,ok,True,True,T1,1.00,7900
T1_012362,T1,,ok,True,True,T1,1.00,8161
T1_012363,T1,,ok,True,True,T1,1.00,8341
T1_012364,T1,,ok,True,True,T1,1.00,8252
T1_012365,T1,,ok,True,True,T1,1.00,8296
T1_012366,T1,,ok,True,True,T1,1.00,8101
T1_012367,T1,,ok,True,True,T1,1.00,7783
T1_012368,T1,,ok,True,True,T1,1.00,8534
T1_012369,T1,,ok,True,True,T1,1.00,36585
T1_012370,T1,,ok,True,True,T1,1.00,378
T1_012371,T1,,ok,True,True,T1,1.00,466
T1_012372,T1,,ok,True,True,T1,1.00,449
T1_012373,T1,,ok,True,True,T1,1.00,458
T1_012374,T1,,ok,True,True,T1,1.00,464
T1_012375,T1,,ok,True,True,T1,1.00,356
T1_012376,T1,,ok,True,True,T1,1.00,485
T1_012377,T1,,ok,True,True,T1,1.00,525
T1_012378,T1,,ok,True,True,T1,1.00,392
T1_012379,T1,,ok,True,True,T1,1.00,431
T1_012380,T1,,ok,True,True,T1,1.00,455
T1_012381,T1,,ok,True,True,T1,1.00,386
T1_012382,T1,,ok,True,True,T1,1.00,409
T1_012383,T1,,ok,True,True,T1,1.00,406
T1_012384,T1,,ok,True,True,T1,1.00,423
T1_012385,T1,,ok,True,True,T1,1.00,7914
T1_012386,T1,,ok,True,True,T1,1.00,7706
T1_012387,T1,,ok,True,True,T1,1.00,8488
T1_012388,T1,,ok,True,True,T1,1.00,7914
T1_012389,T1,,ok,True,True,T1,1.00,8302
T1_012390,T1,,ok,True,True,T1,1.00,8325
T1_012391,T1,,ok,True,True,T1,1.00,8102
T1_012392,T1,,ok,True,True,T1,1.00,8281
T1_012393,T1,,ok,True,True,T1,1.00,7471
T1_012394,T1,,ok,True,True,T1,1.00,7587
T1_012395,T1,,ok,True,True,T1,1.00,7853
T1_012396,T1,,ok,True,True,T1,1.00,7997
T1_012397,T1,,ok,True,True,T1,1.00,8087
T1_012398,T1,,ok,True,True,T1,1.00,8085
T1_012399,T1,,ok,True,True,T1,1.00,8285
T1_012400,T1,,ok,True,True,T1,1.00,8636
T1_012401,T1,,ok,True,True,T1,1.00,7679
T1_012402,T1,,ok,True,True,T1,1.00,7858
T1_012403,T1,,ok,True,True,T1,1.00,7699
T1_012404,T1,,ok,True,True,T1,1.00,8075
T1_012405,T1,,ok,True,True,T1,1.00,8244
T1_012406,T1,,ok,True,True,T1,1.00,7896
T1_012407,T1,,ok,True,True,T1,1.00,8249
T1_012408,T1,,ok,True,True,T1,1.00,7546
T1_012409,T1,,ok,True,True,T1,1.00,8051
T1_012410,T1,,ok,True,True,T1,1.00,8225
T1_012411,T1,,ok,True,True,T1,1.00,7742
T1_012412,T1,,ok,True,True,T1,1.00,8213
T1_012413,T1,,ok,True,True,T1,1.00,7885
T1_012414,T1,,ok,True,True,T1,1.00,7960
T1_012415,T1,,ok,True,True,T1,1.00,8460
T1_012416,T1,,ok,True,True,T1,1.00,7651
T1_012417,T1,,ok,True,True,T1,1.00,7942
T1_012418,T1,,ok,True,True,T1,1.00,8220
T1_012419,T1,,ok,True,True,T1,1.00,7876
T1_012420,T1,,ok,True,True,T1,1.00,8141
T1_012421,T1,,ok,True,True,T1,1.00,7618
T1_012422,T1,,ok,True,True,T1,1.00,8320
T1_012423,T1,,ok,True,True,T1,1.00,8560
T1_012424,T1,,ok,True,True,T1,1.00,7505
T1_012425,T1,,ok,True,True,T1,1.00,7967
T1_012426,T1,,ok,True,True,T1,1.00,8378
T1_012427,T1,,ok,True,True,T1,1.00,8350
T1_012428,T1,,ok,True,True,T1,1.00,8030
T1_012429,T1,,ok,True,True,T1,1.00,8174
T1_012430,T1,,ok,True,True,T1,1.00,8298
T1_012431,T1,,ok,True,True,T1,1.00,8320
T1_012432,T1,,ok,True,True,T1,1.00,8031
T1_012433,T1,,ok,True,True,T1,1.00,8156
T1_012434,T1,,ok,True,True,T1,0.83,41364
T1_012435,T1,,ok,True,True,T1,0.83,37572
T1_012436,T1,,ok,True,True,T1,0.83,37761
T1_012437,T1,,ok,True,True,T1,0.83,34222
T1_012438,T1,,ok,True,True,T1,0.83,37838
T1_012439,T1,,ok,True,True,T1,1.00,408
T1_012440,T1,,ok,True,True,T1,1.00,369
T1_012441,T1,,ok,True,True,T1,1.00,394
T1_012442,T1,,ok,True,True,T1,1.00,490
T1_012443,T1,,ok,True,True,T1,1.00,450
T1_012444,T1,,ok,True,True,T1,1.00,539
T1_012445,T1,,ok,True,True,T1,1.00,478
T1_012446,T1,,ok,True,True,T1,1.00,556
T1_012447,T1,,ok,True,True,T1,1.00,462
T1_012448,T1,,ok,True,True,T1,1.00,393
T1_012449,T1,,ok,True,True,T1,1.00,359
T1_012450,T1,,ok,True,True,T1,1.00,4084
T1_012451,T1,,ok,True,True,T1,1.00,457
T1_012452,T1,,ok,True,True,T1,1.00,385
T1_012453,T1,,ok,True,True,T1,1.00,385
T1_012454,T1,,ok,True,True,T1,1.00,386
T1_012455,T1,,ok,True,True,T1,1.00,351
T1_012456,T1,,ok,True,True,T1,1.00,346
T1_012457,T1,,ok,True,True,T1,1.00,403
T1_012458,T1,,ok,True,True,T1,1.00,392
T1_012459,T1,,ok,True,True,T1,1.00,468
T1_012460,T1,,ok,True,True,T1,1.00,327
T1_012461,T1,,ok,True,True,T1,1.00,330
T1_012462,T1,,ok,True,True,T1,1.00,369
T1_012463,T1,,ok,True,True,T1,1.00,425
T1_012464,T1,,ok,True,True,T1,1.00,381
T1_012465,T1,,ok,True,True,T1,1.00,394
T1_012466,T1,,ok,True,True,T1,1.00,412
T1_012467,T1,,ok,True,True,T1,1.00,398
T1_012468,T1,,ok,True,True,T1,1.00,374
T1_012469,T1,,ok,True,True,T1,1.00,362
T1_012470,T1,,ok,True,True,T1,1.00,414
T1_012471,T1,,ok,True,True,T1,1.00,411
T1_012472,T1,,ok,True,True,T1,1.00,419
T1_012473,T1,,ok,True,True,T1,1.00,416
T1_012474,T1,,ok,True,True,T1,1.00,352
T1_012475,T1,,ok,True,True,T1,1.00,293
T1_012476,T1,,ok,True,True,T1,1.00,448
T1_012477,T1,,ok,True,True,T1,1.00,426
T1_012478,T1,,ok,True,True,T1,1.00,449
T1_012479,T1,,ok,True,True,T1,1.00,414
T1_012480,T1,,ok,True,True,T1,1.00,433
T1_012481,T1,,ok,True,True,T1,1.00,412
T1_012482,T1,,ok,True,True,T1,1.00,420
T1_012483,T1,,ok,True,True,T1,1.00,439
T1_012484,T1,,ok,True,True,T1,1.00,336
T1_012485,T1,,ok,True,True,T1,1.00,391
T1_012486,T1,,ok,True,True,T1,1.00,388
T1_012487,T1,,ok,True,True,T1,1.00,365
T1_012488,T1,,ok,True,True,T1,1.00,430
T1_012489,T1,,ok,True,True,T1,1.00,438
T1_012490,T1,,ok,True,True,T1,1.00,366
T1_012491,T1,,ok,True,True,T1,1.00,470
T1_012492,T1,,ok,True,True,T1,1.00,440
T1_012493,T1,,ok,True,True,T1,1.00,305
T1_012494,T1,,ok,True,True,T1,1.00,425
T1_012495,T1,,ok,True,True,T1,1.00,381
T1_012496,T1,,ok,True,True,T1,1.00,376
T1_012497,T1,,ok,True,True,T1,1.00,414
T1_012498,T1,,ok,True,True,T1,1.00,359
T1_012499,T1,,ok,True,True,T1,1.00,460
T1_012500,T1,,ok,True,True,T1,1.00,390
T1_012501,T1,,ok,True,True,T1,1.00,337
T1_012502,T1,,ok,True,True,T1,1.00,398
T1_012503,T1,,ok,True,True,T1,1.00,457
T1_012504,T1,,ok,True,True,T1,1.00,402
T1_012505,T1,,ok,True,True,T1,1.00,395
T1_012506,T1,,ok,True,True,T1,1.00,357
T1_012507,T1,,ok,True,True,T1,1.00,365
T1_012508,T1,,ok,True,True,T1,1.00,450
T1_012509,T1,,ok,True,True,T1,1.00,360
T1_012510,T1,,ok,True,True,T1,1.00,376
T1_012511,T1,,ok,True,True,T1,1.00,431
T1_012512,T1,,ok,True,True,T1,1.00,417
T1_012513,T1,,ok,True,True,T1,1.00,401
T1_012514,T1,,ok,True,True,T1,1.00,416
T1_012515,T1,,ok,True,True,T1,1.00,488
T1_012516,T1,,ok,True,True,T1,1.00,415
T1_012517,T1,,ok,True,True,T1,1.00,356
T1_012518,T1,,ok,True,True,T1,1.00,417
T1_012519,T1,,ok,True,True,T1,1.00,393
T1_012520,T1,,ok,True,True,T1,1.00,392
T1_012521,T1,,ok,True,True,T1,1.00,456
T1_012522,T1,,ok,True,True,T1,1.00,415
T1_012523,T1,,ok,True,True,T1,1.00,519
T1_012524,T1,,ok,True,True,T1,1.00,446
T1_012525,T1,,ok,True,True,T1,1.00,334
T1_012526,T1,,ok,True,True,T1,1.00,384
T1_012527,T1,,ok,True,True,T1,1.00,460
T1_012528,T1,,ok,True,True,T1,1.00,388
T1_012529,T1,,ok,True,True,T1,1.00,428
T1_012530,T1,,ok,True,True,T1,1.00,430
T1_012531,T1,,ok,True,True,T1,1.00,428
T1_012532,T1,,ok,True,True,T1,1.00,412
T1_012533,T1,,ok,True,True,T1,1.00,368
T1_012534,T1,,ok,True,True,T1,1.00,429
T1_012535,T1,,ok,True,True,T1,1.00,432
T1_012536,T1,,ok,True,True,T1,1.00,432
T1_012537,T1,,ok,True,True,T1,1.00,433
T1_012538,T1,,ok,True,True,T1,1.00,446
T1_012539,T1,,ok,True,True,T1,1.00,515
T1_012540,T1,,ok,True,True,T1,1.00,410
T1_012541,T1,,ok,True,True,T1,1.00,380
T1_012542,T1,,ok,True,True,T1,1.00,380
T1_012543,T1,,ok,True,True,T1,1.00,431
T1_012544,T1,,ok,True,True,T1,1.00,444
T1_012545,T1,,ok,True,True,T1,1.00,478
T1_012546,T1,,ok,True,True,T1,1.00,448
T1_012547,T1,,ok,True,True,T1,1.00,516
T1_012548,T1,,ok,True,True,T1,1.00,426
T1_012549,T1,,ok,True,True,T1,1.00,424
T1_012550,T1,,ok,True,True,T1,1.00,509
T1_012551,T1,,ok,True,True,T1,1.00,496
T1_012552,T1,,ok,True,True,T1,1.00,411
T1_012553,T1,,ok,True,True,T1,1.00,501
T1_012554,T1,,ok,True,True,T1,1.00,499
T1_012555,T1,,ok,True,True,T1,1.00,532
T1_012556,T1,,ok,True,True,T1,1.00,495
T1_012557,T1,,ok,True,True,T1,1.00,380
T1_012558,T1,,ok,True,True,T1,1.00,316
T1_012559,T1,,ok,True,True,T1,1.00,401
T1_012560,T1,,ok,True,True,T1,1.00,334
T1_012561,T1,,ok,True,True,T1,1.00,418
T1_012562,T1,,ok,True,True,T1,1.00,395
T1_012563,T1,,ok,True,True,T1,1.00,456
T1_012564,T1,,ok,True,True,T1,1.00,410
T1_012565,T1,,ok,True,True,T1,1.00,316
T1_012566,T1,,ok,True,True,T1,1.00,370
T1_012567,T1,,ok,True,True,T1,1.00,413
T1_012568,T1,,ok,True,True,T1,1.00,378
T1_012569,T1,,ok,True,True,T1,1.00,406
T1_012570,T1,,ok,True,True,T1,1.00,371
T1_012571,T1,,ok,True,True,T1,1.00,452
T1_012572,T1,,ok,True,True,T1,1.00,496
T1_012573,T1,,ok,True,True,T1,1.00,326
T1_012574,T1,,ok,True,True,T1,1.00,422
T1_012575,T1,,ok,True,True,T1,1.00,364
T1_012576,T1,,ok,True,True,T1,1.00,438
T1_012577,T1,,ok,True,True,T1,1.00,380
T1_012578,T1,,ok,True,True,T1,1.00,463
T1_012579,T1,,ok,True,True,T1,1.00,340
T1_012580,T1,,ok,True,True,T1,1.00,402
T1_012581,T1,,ok,True,True,T1,1.00,375
T1_012582,T1,,ok,True,True,T1,1.00,421
T1_012583,T1,,ok,True,True,T1,1.00,396
T1_012584,T1,,ok,True,True,T1,1.00,402
T1_012585,T1,,ok,True,True,T1,1.00,459
T1_012586,T1,,ok,True,True,T1,1.00,391
T1_012587,T1,,ok,True,True,T1,1.00,488
T1_012588,T1,,ok,True,True,T1,1.00,440
T1_012589,T1,,ok,True,True,T1,1.00,447
T1_012590,T1,,ok,True,True,T1,1.00,436
T1_012591,T1,,ok,True,True,T1,1.00,417
T1_012592,T1,,ok,True,True,T1,1.00,382
T1_012593,T1,,ok,True,True,T1,1.00,533
T1_012594,T1,,ok,True,True,T1,1.00,439
T1_012595,T1,,ok,True,True,T1,1.00,417
T1_012596,T1,,ok,True,True,T1,1.00,446
T1_012597,T1,,ok,True,True,T1,1.00,5013
T1_012598,T1,,ok,True,True,T1,1.00,1453
T1_012599,T1,,ok,True,True,T1,1.00,1563
T1_012600,T1,,ok,True,True,T1,1.00,1265
T1_012601,T1,,ok,True,True,T1,1.00,1533
T1_012602,T1,,ok,True,True,T1,1.00,1588
T1_012603,T1,,ok,True,True,T1,1.00,1532
T1_012604,T1,,ok,True,True,T1,1.00,1291
T1_012605,T1,,ok,True,True,T1,0.85,36438
T1_012606,T1,,ok,True,True,T1,0.85,38007
T1_012607,T1,,ok,True,True,T1,0.83,37516
T1_012608,T1,,ok,True,True,T1,0.83,36770
T1_012609,T1,,ok,True,True,T1,0.83,38378
T1_012610,T1,,ok,True,True,T1,0.83,38760
T1_012611,T1,,ok,True,True,T1,1.00,499
T1_012612,T1,,ok,True,True,T1,1.00,301
