pair_id,expected_type,band,functionality_id,sim_both,bcb_f1,bcb_f2
T1_018009,T1,,44,1.0,379079,646739
T1_018010,T1,,44,1.0,296921,379079
T1_018011,T1,,44,1.0,379079,640608
T1_018012,T1,,44,1.0,379079,891389
T1_018013,T1,,44,1.0,379079,881838
T1_018014,T1,,44,1.0,379079,489465
T1_018015,T1,,44,1.0,379079,812839
T1_018016,T1,,44,1.0,379079,932291
T1_018017,T1,,44,1.0,379079,928483
T1_018018,T1,,44,1.0,128025,379079
T1_018019,T1,,44,1.0,234582,379079
T1_018020,T1,,44,1.0,244232,379079
T1_018021,T1,,44,1.0,379079,681078
T1_018022,T1,,44,1.0,379079,748153
T1_018023,T1,,44,1.0,379079,935194
T1_018024,T1,,44,1.0,241850,379079
T1_018025,T1,,44,1.0,278438,379079
T1_018026,T1,,44,1.0,187827,947100
T1_018027,T1,,44,1.0,187827,281236
T1_018028,T1,,44,1.0,187827,936423
T1_018029,T1,,44,1.0,187827,357575
T1_018030,T1,,44,1.0,7760,187827
T1_018031,T1,,44,1.0,187827,913382
T1_018032,T1,,44,1.0,187827,281391
T1_018033,T1,,44,1.0,187827,695350
T1_018034,T1,,44,1.0,187827,911773
T1_018035,T1,,44,1.0,111977,187827
T1_018036,T1,,44,1.0,187827,546905
T1_018037,T1,,44,1.0,187827,801168
T1_018038,T1,,44,1.0,177742,187827
T1_018039,T1,,44,1.0,187827,820538
T1_018040,T1,,44,1.0,187827,217749
T1_018041,T1,,44,1.0,187827,469340
T1_018042,T1,,44,1.0,187827,745910
T1_018043,T1,,44,1.0,157745,187827
T1_018044,T1,,44,1.0,187827,755766
T1_018045,T1,,44,1.0,187827,682345
T1_018046,T1,,44,1.0,165906,187827
T1_018047,T1,,44,1.0,187827,631361
T1_018048,T1,,44,1.0,187827,469060
T1_018049,T1,,44,1.0,187827,863587
T1_018050,T1,,44,1.0,379079,689531
T1_018051,T1,,44,1.0,59199,379079
T1_018052,T1,,44,1.0,379079,487412
T1_018053,T1,,44,1.0,250687,379079
T1_018054,T1,,44,1.0,224086,379079
T1_018055,T1,,44,1.0,379079,916273
T1_018056,T1,,44,1.0,379079,853456
T1_018057,T1,,44,1.0,379079,512226
T1_018058,T1,,44,1.0,147992,379079
T1_018059,T1,,44,1.0,147667,379079
T1_018060,T1,,44,1.0,379079,473025
T1_018061,T1,,44,1.0,314560,379079
T1_018062,T1,,44,1.0,334117,379079
T1_018063,T1,,44,1.0,370546,379079
T1_018064,T1,,44,1.0,28134,379079
T1_018065,T1,,44,1.0,160204,379079
T1_018066,T1,,44,1.0,120777,379079
T1_018067,T1,,44,1.0,238319,379079
T1_018068,T1,,44,1.0,230245,379079
T1_018069,T1,,44,1.0,379079,461150
T1_018070,T1,,44,1.0,379079,673501
T1_018071,T1,,44,1.0,124387,379079
T1_018072,T1,,44,1.0,379079,946510
T1_018073,T1,,44,1.0,379079,776779
T1_018074,T1,,44,1.0,157777,379079
T1_018075,T1,,44,1.0,379079,396827
T1_018076,T1,,44,1.0,379079,935808
T1_018077,T1,,44,1.0,227071,383564
T1_018078,T1,,44,1.0,227071,670344
T1_018079,T1,,44,1.0,227071,947100
T1_018080,T1,,44,1.0,227071,281236
T1_018081,T1,,44,1.0,2745,187827
T1_018082,T1,,44,1.0,187827,454856
T1_018083,T1,,44,1.0,53655,187827
T1_018084,T1,,44,1.0,187827,279854
T1_018085,T1,,44,1.0,187827,345907
T1_018086,T1,,44,1.0,187827,858381
T1_018087,T1,,44,1.0,187827,718536
T1_018088,T1,,44,1.0,187827,235425
T1_018089,T1,,44,1.0,2401,187827
T1_018090,T1,,44,1.0,187827,927500
T1_018091,T1,,44,1.0,187827,910478
T1_018092,T1,,44,1.0,187827,305471
T1_018093,T1,,44,1.0,187827,351289
T1_018094,T1,,44,1.0,28333,187827
T1_018095,T1,,44,1.0,187827,775734
T1_018096,T1,,44,1.0,187827,741288
T1_018097,T1,,44,1.0,227071,379079
T1_018098,T1,,44,1.0,379079,383564
T1_018099,T1,,44,1.0,379079,670344
T1_018100,T1,,44,1.0,379079,947100
T1_018101,T1,,44,1.0,281236,379079
T1_018102,T1,,44,1.0,379079,936423
T1_018103,T1,,44,1.0,357575,379079
T1_018104,T1,,44,1.0,7760,379079
T1_018105,T1,,44,1.0,379079,913382
T1_018106,T1,,44,1.0,281391,379079
T1_018107,T1,,44,1.0,379079,695350
T1_018108,T1,,44,1.0,379079,911773
T1_018109,T1,,44,1.0,111977,379079
T1_018110,T1,,44,1.0,379079,546905
T1_018111,T1,,44,1.0,379079,801168
T1_018112,T1,,44,1.0,177742,379079
T1_018113,T1,,44,1.0,379079,820538
T1_018114,T1,,44,1.0,217749,379079
T1_018115,T1,,44,1.0,379079,469340
T1_018116,T1,,44,1.0,379079,745910
T1_018117,T1,,44,1.0,157745,379079
T1_018118,T1,,44,1.0,379079,755766
T1_018119,T1,,44,1.0,379079,682345
T1_018120,T1,,44,1.0,165906,379079
T1_018121,T1,,44,1.0,379079,631361
T1_018122,T1,,44,1.0,379079,469060
T1_018123,T1,,44,1.0,379079,863587
T1_018124,T1,,44,1.0,80860,227071
T1_018125,T1,,44,1.0,227071,541800
T1_018126,T1,,44,1.0,202241,227071
T1_018127,T1,,44,1.0,136067,227071
T1_018128,T1,,44,1.0,227071,801886
T1_018129,T1,,44,1.0,53721,227071
T1_018130,T1,,44,1.0,227071,652689
T1_018131,T1,,44,1.0,202150,227071
T1_018132,T1,,44,1.0,227071,299388
T1_018133,T1,,44,1.0,227071,695789
T1_018134,T1,,44,1.0,2745,227071
T1_018135,T1,,44,1.0,227071,454856
T1_018136,T1,,44,1.0,53655,227071
T1_018137,T1,,44,1.0,227071,279854
T1_018138,T1,,44,1.0,136067,379079
T1_018139,T1,,44,1.0,379079,801886
T1_018140,T1,,44,1.0,53721,379079
T1_018141,T1,,44,1.0,379079,652689
T1_018142,T1,,44,1.0,202150,379079
T1_018143,T1,,44,1.0,299388,379079
T1_018144,T1,,44,1.0,379079,695789
T1_018145,T1,,44,1.0,2745,379079
T1_018146,T1,,44,1.0,379079,454856
T1_018147,T1,,44,1.0,53655,379079
T1_018148,T1,,44,1.0,279854,379079
T1_018149,T1,,44,1.0,345907,379079
T1_018150,T1,,44,1.0,379079,858381
T1_018151,T1,,44,1.0,379079,718536
T1_018152,T1,,44,1.0,235425,379079
T1_018153,T1,,44,1.0,2401,379079
T1_018154,T1,,44,1.0,379079,927500
T1_018155,T1,,44,1.0,379079,910478
T1_018156,T1,,44,1.0,305471,379079
T1_018157,T1,,44,1.0,351289,379079
T1_018158,T1,,44,1.0,28333,379079
T1_018159,T1,,44,1.0,379079,775734
T1_018160,T1,,44,1.0,379079,741288
T1_018161,T1,,44,1.0,227071,359835
T1_018162,T1,,44,1.0,227071,939304
T1_018163,T1,,44,1.0,227071,789018
T1_018164,T1,,44,1.0,63416,227071
T1_018165,T1,,44,1.0,227071,497855
T1_018166,T1,,44,1.0,227071,454280
T1_018167,T1,,44,1.0,227071,245664
T1_018168,T1,,44,1.0,174086,227071
T1_018169,T1,,44,1.0,65492,227071
T1_018170,T1,,44,1.0,13475,227071
T1_018171,T1,,44,1.0,227071,646739
T1_018172,T1,,44,1.0,227071,296921
T1_018173,T1,,44,1.0,227071,640608
T1_018174,T1,,44,1.0,227071,891389
T1_018175,T1,,44,1.0,227071,881838
T1_018176,T1,,44,1.0,227071,489465
T1_018177,T1,,44,1.0,227071,812839
T1_018178,T1,,44,1.0,227071,932291
T1_018179,T1,,44,1.0,227071,928483
T1_018180,T1,,44,1.0,128025,227071
T1_018181,T1,,44,1.0,227071,234582
T1_018182,T1,,44,1.0,227071,244232
T1_018183,T1,,44,1.0,227071,681078
T1_018184,T1,,44,1.0,227071,748153
T1_018185,T1,,44,1.0,227071,935194
T1_018186,T1,,44,1.0,227071,241850
T1_018187,T1,,44,1.0,227071,278438
T1_018188,T1,,44,1.0,359835,383564
T1_018189,T1,,44,1.0,359835,670344
T1_018190,T1,,44,1.0,359835,947100
T1_018191,T1,,44,1.0,281236,359835
T1_018192,T1,,44,1.0,359835,936423
T1_018193,T1,,44,1.0,357575,359835
T1_018194,T1,,44,1.0,361550,379079
T1_018195,T1,,44,1.0,379079,563743
T1_018196,T1,,44,1.0,292889,379079
T1_018197,T1,,44,1.0,379079,714205
T1_018198,T1,,44,1.0,203112,379079
T1_018199,T1,,44,1.0,211684,379079
T1_018200,T1,,44,1.0,128735,379079
T1_018201,T1,,44,1.0,379079,605828
T1_018202,T1,,44,1.0,10731,379079
T1_018203,T1,,44,1.0,242004,379079
T1_018204,T1,,44,1.0,45590,379079
T1_018205,T1,,44,1.0,298516,379079
T1_018206,T1,,44,1.0,379079,694023
T1_018207,T1,,44,1.0,379079,474315
T1_018208,T1,,44,1.0,379079,403115
T1_018209,T1,,44,1.0,193052,379079
T1_018210,T1,,44,1.0,311165,379079
T1_018211,T1,,44,1.0,379079,912096
T1_018212,T1,,44,1.0,227071,689531
T1_018213,T1,,44,1.0,59199,227071
T1_018214,T1,,44,1.0,227071,487412
T1_018215,T1,,44,1.0,227071,250687
T1_018216,T1,,44,1.0,224086,227071
T1_018217,T1,,44,1.0,227071,916273
T1_018218,T1,,44,1.0,227071,853456
T1_018219,T1,,44,1.0,227071,512226
T1_018220,T1,,44,1.0,147992,227071
T1_018221,T1,,44,1.0,147667,227071
T1_018222,T1,,44,1.0,227071,473025
T1_018223,T1,,44,1.0,227071,314560
T1_018224,T1,,44,1.0,227071,334117
T1_018225,T1,,44,1.0,227071,370546
T1_018226,T1,,44,1.0,28134,227071
T1_018227,T1,,44,1.0,160204,227071
T1_018228,T1,,44,1.0,120777,227071
T1_018229,T1,,44,1.0,227071,238319
T1_018230,T1,,44,1.0,227071,230245
T1_018231,T1,,44,1.0,227071,461150
T1_018232,T1,,44,1.0,227071,673501
T1_018233,T1,,44,1.0,124387,227071
T1_018234,T1,,44,1.0,227071,946510
T1_018235,T1,,44,1.0,227071,776779
T1_018236,T1,,44,1.0,157777,227071
T1_018237,T1,,44,1.0,227071,396827
T1_018238,T1,,44,1.0,227071,935808
T1_018239,T1,,44,1.0,359835,939304
T1_018240,T1,,44,1.0,359835,789018
T1_018241,T1,,44,1.0,63416,359835
T1_018242,T1,,44,1.0,359835,497855
T1_018243,T1,,44,1.0,359835,454280
T1_018244,T1,,44,1.0,245664,359835
T1_018245,T1,,44,1.0,174086,359835
T1_018246,T1,,44,1.0,65492,359835
T1_018247,T1,,44,1.0,13475,359835
T1_018248,T1,,44,1.0,359835,646739
T1_018249,T1,,44,1.0,296921,359835
T1_018250,T1,,44,1.0,359835,640608
T1_018251,T1,,44,1.0,359835,891389
T1_018252,T1,,44,1.0,227071,259442
T1_018253,T1,,44,1.0,227071,820621
T1_018254,T1,,44,1.0,227071,428049
T1_018255,T1,,44,1.0,162827,227071
T1_018256,T1,,44,1.0,227071,821502
T1_018257,T1,,44,1.0,227071,725500
T1_018258,T1,,44,1.0,116118,227071
T1_018259,T1,,44,1.0,227071,286788
T1_018260,T1,,44,1.0,227071,361550
T1_018261,T1,,44,1.0,227071,563743
T1_018262,T1,,44,1.0,227071,292889
T1_018263,T1,,44,1.0,227071,714205
T1_018264,T1,,44,1.0,203112,227071
T1_018265,T1,,44,1.0,211684,227071
T1_018266,T1,,44,1.0,128735,227071
T1_018267,T1,,44,1.0,227071,605828
T1_018268,T1,,44,1.0,10731,227071
T1_018269,T1,,44,1.0,227071,242004
T1_018270,T1,,44,1.0,45590,227071
T1_018271,T1,,44,1.0,227071,298516
T1_018272,T1,,44,1.0,227071,694023
T1_018273,T1,,44,1.0,227071,474315
T1_018274,T1,,44,1.0,227071,403115
T1_018275,T1,,44,1.0,193052,227071
T1_018276,T1,,44,1.0,227071,311165
T1_018277,T1,,44,1.0,227071,912096
T1_018278,T1,,44,1.0,80860,359835
T1_018279,T1,,44,1.0,359835,541800
T1_018280,T1,,44,1.0,202241,359835
T1_018281,T1,,44,1.0,136067,359835
T1_018282,T1,,44,1.0,359835,801886
T1_018283,T1,,44,1.0,53721,359835
T1_018284,T1,,44,1.0,359835,652689
T1_018285,T1,,44,1.0,202150,359835
T1_018286,T1,,44,1.0,299388,359835
T1_018287,T1,,44,1.0,359835,695789
T1_018288,T1,,44,1.0,2745,359835
T1_018289,T1,,44,1.0,359835,454856
T1_018290,T1,,44,1.0,53655,359835
T1_018291,T1,,44,1.0,279854,359835
T1_018292,T1,,44,1.0,345907,359835
T1_018293,T1,,44,1.0,359835,858381
T1_018294,T1,,44,1.0,359835,718536
T1_018295,T1,,44,1.0,235425,359835
T1_018296,T1,,44,1.0,2401,359835
T1_018297,T1,,44,1.0,359835,927500
T1_018298,T1,,44,1.0,359835,910478
T1_018299,T1,,44,1.0,305471,359835
T1_018300,T1,,44,1.0,351289,359835
T1_018301,T1,,44,1.0,28333,359835
T1_018302,T1,,44,1.0,359835,775734
T1_018303,T1,,44,1.0,359835,741288
T1_018304,T1,,44,1.0,80860,689531
T1_018305,T1,,44,1.0,541800,689531
T1_018306,T1,,44,1.0,202241,689531
T1_018307,T1,,44,1.0,136067,689531
T1_018308,T1,,44,1.0,689531,801886
T1_018309,T1,,44,1.0,53721,689531
T1_018310,T1,,44,1.0,652689,689531
T1_018311,T1,,44,1.0,202150,689531
T1_018312,T1,,44,1.0,227071,936423
T1_018313,T1,,44,1.0,227071,357575
T1_018314,T1,,44,1.0,7760,227071
T1_018315,T1,,44,1.0,227071,913382
T1_018316,T1,,44,1.0,227071,281391
T1_018317,T1,,44,1.0,227071,695350
T1_018318,T1,,44,1.0,227071,911773
T1_018319,T1,,44,1.0,111977,227071
T1_018320,T1,,44,1.0,227071,546905
T1_018321,T1,,44,1.0,227071,801168
T1_018322,T1,,44,1.0,177742,227071
T1_018323,T1,,44,1.0,227071,820538
T1_018324,T1,,44,1.0,217749,227071
T1_018325,T1,,44,1.0,227071,469340
T1_018326,T1,,44,1.0,227071,745910
T1_018327,T1,,44,1.0,157745,227071
T1_018328,T1,,44,1.0,227071,755766
T1_018329,T1,,44,1.0,227071,682345
T1_018330,T1,,44,1.0,165906,227071
T1_018331,T1,,44,1.0,227071,631361
T1_018332,T1,,44,1.0,227071,469060
T1_018333,T1,,44,1.0,227071,863587
T1_018334,T1,,44,1.0,259442,359835
T1_018335,T1,,44,1.0,359835,820621
T1_018336,T1,,44,1.0,359835,428049
T1_018337,T1,,44,1.0,162827,359835
T1_018338,T1,,44,1.0,359835,821502
T1_018339,T1,,44,1.0,359835,725500
T1_018340,T1,,44,1.0,116118,359835
T1_018341,T1,,44,1.0,286788,359835
T1_018342,T1,,44,1.0,359835,361550
T1_018343,T1,,44,1.0,359835,563743
T1_018344,T1,,44,1.0,292889,359835
T1_018345,T1,,44,1.0,359835,714205
T1_018346,T1,,44,1.0,203112,359835
T1_018347,T1,,44,1.0,211684,359835
T1_018348,T1,,44,1.0,128735,359835
T1_018349,T1,,44,1.0,359835,605828
T1_018350,T1,,44,1.0,10731,359835
T1_018351,T1,,44,1.0,242004,359835
T1_018352,T1,,44,1.0,45590,359835
T1_018353,T1,,44,1.0,298516,359835
T1_018354,T1,,44,1.0,359835,694023
T1_018355,T1,,44,1.0,359835,474315
T1_018356,T1,,44,1.0,359835,403115
T1_018357,T1,,44,1.0,193052,359835
T1_018358,T1,,44,1.0,311165,359835
T1_018359,T1,,44,1.0,359835,912096
T1_018360,T1,,44,1.0,259442,689531
T1_018361,T1,,44,1.0,689531,820621
T1_018362,T1,,44,1.0,428049,689531
T1_018363,T1,,44,1.0,162827,689531
T1_018364,T1,,44,1.0,689531,821502
T1_018365,T1,,44,1.0,689531,725500
T1_018366,T1,,44,1.0,116118,689531
T1_018367,T1,,44,1.0,286788,689531
T1_018368,T1,,44,1.0,361550,689531
T1_018369,T1,,44,1.0,563743,689531
T1_018370,T1,,44,1.0,292889,689531
T1_018371,T1,,44,1.0,227071,345907
T1_018372,T1,,44,1.0,227071,858381
T1_018373,T1,,44,1.0,227071,718536
T1_018374,T1,,44,1.0,227071,235425
T1_018375,T1,,44,1.0,2401,227071
T1_018376,T1,,44,1.0,227071,927500
T1_018377,T1,,44,1.0,227071,910478
T1_018378,T1,,44,1.0,227071,305471
T1_018379,T1,,44,1.0,227071,351289
T1_018380,T1,,44,1.0,28333,227071
T1_018381,T1,,44,1.0,227071,775734
T1_018382,T1,,44,1.0,227071,741288
T1_018383,T1,,44,1.0,359835,689531
T1_018384,T1,,44,1.0,59199,359835
T1_018385,T1,,44,1.0,359835,487412
T1_018386,T1,,44,1.0,250687,359835
T1_018387,T1,,44,1.0,224086,359835
T1_018388,T1,,44,1.0,359835,916273
T1_018389,T1,,44,1.0,359835,853456
T1_018390,T1,,44,1.0,359835,512226
T1_018391,T1,,44,1.0,147992,359835
T1_018392,T1,,44,1.0,147667,359835
T1_018393,T1,,44,1.0,359835,473025
T1_018394,T1,,44,1.0,314560,359835
T1_018395,T1,,44,1.0,334117,359835
T1_018396,T1,,44,1.0,359835,370546
T1_018397,T1,,44,1.0,28134,359835
T1_018398,T1,,44,1.0,160204,359835
T1_018399,T1,,44,1.0,120777,359835
T1_018400,T1,,44,1.0,238319,359835
T1_018401,T1,,44,1.0,230245,359835
T1_018402,T1,,44,1.0,359835,461150
T1_018403,T1,,44,1.0,359835,673501
T1_018404,T1,,44,1.0,124387,359835
T1_018405,T1,,44,1.0,359835,946510
T1_018406,T1,,44,1.0,359835,776779
T1_018407,T1,,44,1.0,157777,359835
T1_018408,T1,,44,1.0,359835,396827
T1_018409,T1,,44,1.0,359835,935808
T1_018410,T1,,44,1.0,59199,689531
T1_018411,T1,,44,1.0,487412,689531
T1_018412,T1,,44,1.0,250687,689531
T1_018413,T1,,44,1.0,224086,689531
T1_018414,T1,,44,1.0,689531,916273
T1_018415,T1,,44,1.0,689531,853456
T1_018416,T1,,44,1.0,512226,689531
T1_018417,T1,,44,1.0,147992,689531
T1_018418,T1,,44,1.0,147667,689531
T1_018419,T1,,44,1.0,473025,689531
T1_018420,T1,,44,1.0,314560,689531
T1_018421,T1,,44,1.0,334117,689531
T1_018422,T1,,44,1.0,370546,689531
T1_018423,T1,,44,1.0,28134,689531
T1_018424,T1,,44,1.0,160204,689531
T1_018425,T1,,44,1.0,120777,689531
T1_018426,T1,,44,1.0,238319,689531
T1_018427,T1,,44,1.0,230245,689531
T1_018428,T1,,44,1.0,461150,689531
T1_018429,T1,,44,1.0,673501,689531
T1_018430,T1,,44,1.0,7760,359835
T1_018431,T1,,44,1.0,359835,913382
T1_018432,T1,,44,1.0,281391,359835
T1_018433,T1,,44,1.0,359835,695350
T1_018434,T1,,44,1.0,359835,911773
T1_018435,T1,,44,1.0,111977,359835
T1_018436,T1,,44,1.0,359835,546905
T1_018437,T1,,44,1.0,359835,801168
T1_018438,T1,,44,1.0,177742,359835
T1_018439,T1,,44,1.0,359835,820538
T1_018440,T1,,44,1.0,217749,359835
T1_018441,T1,,44,1.0,359835,469340
T1_018442,T1,,44,1.0,359835,745910
T1_018443,T1,,44,1.0,157745,359835
T1_018444,T1,,44,1.0,359835,755766
T1_018445,T1,,44,1.0,359835,682345
T1_018446,T1,,44,1.0,165906,359835
T1_018447,T1,,44,1.0,359835,631361
T1_018448,T1,,44,1.0,359835,469060
T1_018449,T1,,44,1.0,359835,863587
T1_018450,T1,,44,1.0,383564,689531
T1_018451,T1,,44,1.0,670344,689531
T1_018452,T1,,44,1.0,689531,947100
T1_018453,T1,,44,1.0,281236,689531
T1_018454,T1,,44,1.0,689531,936423
T1_018455,T1,,44,1.0,357575,689531
T1_018456,T1,,44,1.0,7760,689531
T1_018457,T1,,44,1.0,689531,913382
T1_018458,T1,,44,1.0,281391,689531
T1_018459,T1,,44,1.0,689531,695350
T1_018460,T1,,44,1.0,689531,911773
T1_018461,T1,,44,1.0,111977,689531
T1_018462,T1,,44,1.0,546905,689531
T1_018463,T1,,44,1.0,689531,801168
T1_018464,T1,,44,1.0,177742,689531
T1_018465,T1,,44,1.0,689531,820538
T1_018466,T1,,44,1.0,217749,689531
T1_018467,T1,,44,1.0,469340,689531
T1_018468,T1,,44,1.0,689531,745910
T1_018469,T1,,44,1.0,157745,689531
T1_018470,T1,,44,1.0,689531,755766
T1_018471,T1,,44,1.0,682345,689531
T1_018472,T1,,44,1.0,165906,689531
T1_018473,T1,,44,1.0,631361,689531
T1_018474,T1,,44,1.0,469060,689531
T1_018475,T1,,44,1.0,689531,863587
T1_018476,T1,,44,1.0,80860,939304
T1_018477,T1,,44,1.0,80860,789018
T1_018478,T1,,44,1.0,63416,80860
T1_018479,T1,,44,1.0,80860,497855
T1_018480,T1,,44,1.0,80860,454280
T1_018481,T1,,44,1.0,80860,245664
T1_018482,T1,,44,1.0,80860,174086
T1_018483,T1,,44,1.0,65492,80860
T1_018484,T1,,44,1.0,359835,881838
T1_018485,T1,,44,1.0,359835,489465
T1_018486,T1,,44,1.0,359835,812839
T1_018487,T1,,44,1.0,359835,932291
T1_018488,T1,,44,1.0,359835,928483
T1_018489,T1,,44,1.0,128025,359835
T1_018490,T1,,44,1.0,234582,359835
T1_018491,T1,,44,1.0,244232,359835
T1_018492,T1,,44,1.0,359835,681078
T1_018493,T1,,44,1.0,359835,748153
T1_018494,T1,,44,1.0,359835,935194
T1_018495,T1,,44,1.0,241850,359835
T1_018496,T1,,44,1.0,278438,359835
T1_018497,T1,,44,1.0,689531,939304
T1_018498,T1,,44,1.0,689531,789018
T1_018499,T1,,44,1.0,63416,689531
T1_018500,T1,,44,1.0,497855,689531
T1_018501,T1,,44,1.0,454280,689531
T1_018502,T1,,44,1.0,245664,689531
T1_018503,T1,,44,1.0,174086,689531
T1_018504,T1,,44,1.0,65492,689531
T1_018505,T1,,44,1.0,13475,689531
T1_018506,T1,,44,1.0,646739,689531
T1_018507,T1,,44,1.0,296921,689531
T1_018508,T1,,44,1.0,640608,689531
T1_018509,T1,,44,1.0,689531,891389
T1_018510,T1,,44,1.0,689531,881838
T1_018511,T1,,44,1.0,489465,689531
T1_018512,T1,,44,1.0,689531,812839
T1_018513,T1,,44,1.0,689531,932291
T1_018514,T1,,44,1.0,689531,928483
T1_018515,T1,,44,1.0,128025,689531
T1_018516,T1,,44,1.0,234582,689531
T1_018517,T1,,44,1.0,244232,689531
T1_018518,T1,,44,1.0,681078,689531
T1_018519,T1,,44,1.0,689531,748153
T1_018520,T1,,44,1.0,689531,935194
T1_018521,T1,,44,1.0,241850,689531
T1_018522,T1,,44,1.0,278438,689531
T1_018523,T1,,44,1.0,59199,80860
T1_018524,T1,,44,1.0,80860,487412
T1_018525,T1,,44,1.0,80860,250687
T1_018526,T1,,44,1.0,80860,224086
T1_018527,T1,,44,1.0,80860,916273
T1_018528,T1,,44,1.0,80860,853456
T1_018529,T1,,44,1.0,80860,512226
T1_018530,T1,,44,1.0,80860,147992
T1_018531,T1,,44,1.0,80860,147667
T1_018532,T1,,44,1.0,80860,473025
T1_018533,T1,,44,1.0,80860,314560
T1_018534,T1,,44,1.0,80860,334117
T1_018535,T1,,44,1.0,80860,370546
T1_018536,T1,,44,1.0,28134,80860
T1_018537,T1,,44,1.0,80860,160204
T1_018538,T1,,44,1.0,80860,120777
T1_018539,T1,,44,1.0,299388,689531
T1_018540,T1,,44,1.0,689531,695789
T1_018541,T1,,44,1.0,2745,689531
T1_018542,T1,,44,1.0,454856,689531
T1_018543,T1,,44,1.0,53655,689531
T1_018544,T1,,44,1.0,279854,689531
T1_018545,T1,,44,1.0,345907,689531
T1_018546,T1,,44,1.0,689531,858381
T1_018547,T1,,44,1.0,689531,718536
T1_018548,T1,,44,1.0,235425,689531
T1_018549,T1,,44,1.0,2401,689531
T1_018550,T1,,44,1.0,689531,927500
T1_018551,T1,,44,1.0,689531,910478
T1_018552,T1,,44,1.0,305471,689531
T1_018553,T1,,44,1.0,351289,689531
T1_018554,T1,,44,1.0,28333,689531
T1_018555,T1,,44,1.0,689531,775734
T1_018556,T1,,44,1.0,689531,741288
T1_018557,T1,,44,1.0,80860,259442
T1_018558,T1,,44,1.0,80860,820621
T1_018559,T1,,44,1.0,80860,428049
T1_018560,T1,,44,1.0,80860,162827
T1_018561,T1,,44,1.0,80860,821502
T1_018562,T1,,44,1.0,80860,725500
T1_018563,T1,,44,1.0,80860,116118
T1_018564,T1,,44,1.0,80860,286788
T1_018565,T1,,44,1.0,80860,361550
T1_018566,T1,,44,1.0,80860,563743
T1_018567,T1,,44,1.0,80860,292889
T1_018568,T1,,44,1.0,80860,714205
T1_018569,T1,,44,1.0,80860,203112
T1_018570,T1,,44,1.0,80860,211684
T1_018571,T1,,44,1.0,80860,128735
T1_018572,T1,,44,1.0,80860,605828
T1_018573,T1,,44,1.0,10731,80860
T1_018574,T1,,44,1.0,80860,242004
T1_018575,T1,,44,1.0,45590,80860
T1_018576,T1,,44,1.0,80860,298516
T1_018577,T1,,44,1.0,80860,694023
T1_018578,T1,,44,1.0,80860,474315
T1_018579,T1,,44,1.0,80860,403115
T1_018580,T1,,44,1.0,80860,193052
T1_018581,T1,,44,1.0,80860,311165
T1_018582,T1,,44,1.0,80860,912096
T1_018583,T1,,44,1.0,259442,939304
T1_018584,T1,,44,1.0,259442,789018
T1_018585,T1,,44,1.0,63416,259442
T1_018586,T1,,44,1.0,259442,497855
T1_018587,T1,,44,1.0,259442,454280
T1_018588,T1,,44,1.0,245664,259442
T1_018589,T1,,44,1.0,174086,259442
T1_018590,T1,,44,1.0,65492,259442
T1_018591,T1,,44,1.0,13475,259442
T1_018592,T1,,44,1.0,259442,646739
T1_018593,T1,,44,1.0,259442,296921
T1_018594,T1,,44,1.0,259442,640608
T1_018595,T1,,44,1.0,259442,891389
T1_018596,T1,,44,1.0,259442,881838
T1_018597,T1,,44,1.0,259442,489465
T1_018598,T1,,44,1.0,259442,812839
T1_018599,T1,,44,1.0,689531,714205
T1_018600,T1,,44,1.0,203112,689531
T1_018601,T1,,44,1.0,211684,689531
T1_018602,T1,,44,1.0,128735,689531
T1_018603,T1,,44,1.0,605828,689531
T1_018604,T1,,44,1.0,10731,689531
T1_018605,T1,,44,1.0,242004,689531
T1_018606,T1,,44,1.0,45590,689531
T1_018607,T1,,44,1.0,298516,689531
T1_018608,T1,,44,1.0,689531,694023
T1_018609,T1,,44,1.0,474315,689531
T1_018610,T1,,44,1.0,403115,689531
T1_018611,T1,,44,1.0,193052,689531
T1_018612,T1,,44,1.0,311165,689531
T1_018613,T1,,44,1.0,689531,912096
T1_018614,T1,,44,1.0,80860,383564
T1_018615,T1,,44,1.0,80860,670344
T1_018616,T1,,44,1.0,80860,947100
T1_018617,T1,,44,1.0,80860,281236
T1_018618,T1,,44,1.0,80860,936423
T1_018619,T1,,44,1.0,80860,357575
T1_018620,T1,,44,1.0,7760,80860
T1_018621,T1,,44,1.0,80860,913382
T1_018622,T1,,44,1.0,80860,281391
T1_018623,T1,,44,1.0,80860,695350
T1_018624,T1,,44,1.0,80860,911773
T1_018625,T1,,44,1.0,80860,111977
T1_018626,T1,,44,1.0,80860,546905
T1_018627,T1,,44,1.0,80860,801168
T1_018628,T1,,44,1.0,80860,177742
T1_018629,T1,,44,1.0,80860,820538
T1_018630,T1,,44,1.0,80860,217749
T1_018631,T1,,44,1.0,80860,469340
T1_018632,T1,,44,1.0,80860,745910
T1_018633,T1,,44,1.0,80860,157745
T1_018634,T1,,44,1.0,80860,755766
T1_018635,T1,,44,1.0,80860,682345
T1_018636,T1,,44,1.0,80860,165906
T1_018637,T1,,44,1.0,80860,631361
T1_018638,T1,,44,1.0,80860,469060
T1_018639,T1,,44,1.0,80860,863587
T1_018640,T1,,44,1.0,59199,259442
T1_018641,T1,,44,1.0,259442,487412
T1_018642,T1,,44,1.0,250687,259442
